order_id,customer_id,order_date,order_status,total_amount
634,4447,2024-06-02,Delivered,15365.85
635,3377,2025-11-11,Pending,10370.78
636,4520,2025-01-22,Confirmed,33152.75
637,3538,2025-07-25,Confirmed,47188.36
638,1692,2024-03-07,Delivered,28585.95
639,2240,2024-08-06,Cancelled,38577.38
640,3293,2025-11-29,Cancelled,39202.02
641,1235,2024-09-01,Delivered,16166.29
642,1070,2024-10-20,Delivered,16152.62
643,4347,2025-10-31,Pending,33971.38
644,703,2024-04-18,Pending,929.1
645,2716,2024-04-06,Pending,16008.05
646,1664,2025-02-11,Confirmed,47918.85
647,541,2024-12-22,Shipped,31349.97
648,4780,2024-12-31,Delivered,24016.82
649,1436,2026-02-01,Shipped,15510.4
650,1310,2025-09-09,Confirmed,8581.21
651,4361,2024-06-12,Cancelled,20779.15
652,4525,2025-09-09,Delivered,35143.2
653,2044,2024-11-25,Pending,33361.52
654,3645,2024-07-11,Pending,37905.84
655,3121,2024-06-29,Delivered,19278.8
656,164,2024-08-04,Cancelled,34562.01
657,3613,2025-02-17,Cancelled,28809.56
658,163,2025-05-15,Delivered,47356.9
659,2817,2025-09-14,Shipped,49396.86
660,565,2025-02-24,Confirmed,7179.7
661,3225,2024-12-15,Confirmed,5993.1
662,1615,2025-12-27,Shipped,14971.3
663,2906,2024-05-07,Cancelled,49186.76
664,131,2025-07-02,Cancelled,44606.86
665,1385,2025-04-14,Shipped,42637.01
666,4206,2024-08-26,Shipped,49110.8
667,4011,2024-03-07,Shipped,45337.92
668,1957,2024-04-05,Shipped,13524.11
669,2765,2025-04-30,Pending,14005.41
670,3753,2025-12-15,Pending,16979.48
671,1071,2024-03-15,Cancelled,1028.56
672,158,2025-09-21,Shipped,19343.22
673,3114,2025-06-07,Delivered,2281.17
674,2215,2025-12-31,Delivered,17113.93
675,3478,2025-07-20,Delivered,35510.39
676,2837,2024-06-26,Shipped,27842.94
677,2308,2025-06-26,Shipped,4623.65
678,695,2025-05-17,Shipped,43143.22
679,189,2024-06-07,Confirmed,40408.22
680,1991,2024-05-31,Pending,9266.81
681,1262,2024-04-18,Cancelled,40172.12
682,618,2024-05-11,Pending,36293.8
683,577,2025-01-26,Confirmed,29346.37
684,2711,2025-05-28,Pending,30821.98
685,1137,2024-04-09,Confirmed,45941.11
686,1521,2024-05-05,Pending,36053.59
687,32,2024-05-15,Delivered,39683.84
688,1723,2024-10-07,Pending,35990.47
689,2625,2025-03-14,Cancelled,10035.61
690,4058,2024-09-01,Cancelled,35460.56
691,2360,2025-06-06,Cancelled,43317.91
692,3626,2024-04-14,Confirmed,25625.43
693,1441,2024-05-03,Confirmed,13531.45
694,4714,2025-08-20,Confirmed,35148.37
695,621,2026-01-31,Confirmed,9758.88
696,1866,2025-01-06,Confirmed,20036.06
697,2431,2025-10-10,Cancelled,20907.96
698,2339,2025-11-28,Confirmed,21612.9
699,1973,2025-01-30,Cancelled,845.66
700,2062,2026-01-11,Shipped,37837.71
701,505,2024-04-18,Pending,24949.19
702,3524,2024-04-13,Pending,33864.73
703,99,2025-05-13,Pending,16260.7
704,4961,2025-02-16,Pending,28675.46
705,3693,2025-01-03,Shipped,37238.54
706,3035,2025-06-17,Delivered,15362.24
707,2568,2025-06-26,Cancelled,49955.32
708,1869,2024-08-24,Cancelled,8942.37
709,2891,2026-01-19,Delivered,23514.77
710,2658,2025-05-29,Delivered,23449.38
711,3705,2025-06-01,Confirmed,7533.1
712,3438,2025-03-12,Pending,43731.41
713,3125,2025-01-01,Confirmed,20271.2
714,3559,2024-02-26,Confirmed,7976.41
715,1778,2024-08-18,Pending,1311.27
716,1228,2025-06-09,Shipped,17197.1
717,4075,2024-03-05,Delivered,8336.66
718,2275,2025-08-27,Confirmed,9902.33
719,4089,2025-10-25,Delivered,22037.82
720,3993,2024-07-24,Pending,17991.79
721,549,2024-05-30,Shipped,35448.19
722,2371,2025-10-26,Confirmed,12140.04
723,1773,2025-07-02,Delivered,24780.09
724,1300,2024-12-23,Shipped,31707.72
725,3515,2026-01-12,Cancelled,6531.45
726,4339,2024-06-23,Shipped,17384.31
727,1050,2025-02-28,Shipped,28483.72
728,518,2025-06-10,Pending,22630.37
729,2017,2025-04-14,Confirmed,47256.55
730,1913,2026-01-16,Shipped,31876.64
731,2299,2025-06-13,Cancelled,17367.49
732,1593,2025-01-16,Confirmed,48290.96
733,4689,2025-11-20,Confirmed,35551.19
734,1942,2025-10-28,Confirmed,24685.1
735,159,2025-06-07,Shipped,25792.54
736,3147,2024-05-19,Confirmed,31368.55
737,4336,2024-05-05,Delivered,23403.12
738,549,2024-11-10,Delivered,19784.04
739,2263,2024-08-27,Confirmed,18507.23
740,3881,2024-04-12,Confirmed,11555.0
741,2681,2024-02-15,Shipped,41329.42
742,4603,2025-06-20,Confirmed,39292.37
743,3971,2025-01-04,Shipped,30436.17
744,1639,2025-08-14,Confirmed,47907.42
745,4957,2025-10-15,Pending,15133.17
746,1597,2024-04-14,Cancelled,40043.0
747,2034,2024-11-27,Delivered,21438.07
748,2443,2024-02-23,Shipped,10609.88
749,208,2024-12-11,Pending,32755.93
750,645,2025-04-18,Shipped,23514.5
751,3660,2024-07-12,Delivered,27985.59
752,3639,2025-10-12,Shipped,5833.37
753,3736,2024-11-18,Shipped,10290.14
754,3714,2025-10-25,Shipped,8563.6
755,2645,2024-06-22,Pending,6633.79
756,4527,2025-01-11,Delivered,18756.69
757,3073,2024-12-30,Cancelled,1760.53
758,2654,2025-05-01,Delivered,9310.92
759,283,2025-10-31,Shipped,16538.7
760,323,2025-09-16,Cancelled,3265.03
761,1081,2026-02-11,Delivered,3661.96
762,1147,2024-04-21,Confirmed,5561.53
763,1926,2024-07-28,Pending,37855.65
764,2771,2025-02-11,Pending,20925.77
765,4035,2024-04-23,Delivered,27483.01
766,3411,2025-08-02,Delivered,34882.04
767,733,2025-08-26,Confirmed,22700.66
768,2137,2024-06-09,Confirmed,12343.64
769,4569,2025-12-03,Pending,3097.91
770,1848,2026-01-26,Delivered,2598.54
771,1906,2024-09-23,Confirmed,47743.84
772,4101,2024-07-01,Shipped,16486.04
773,3243,2025-11-22,Pending,25757.22
774,4033,2024-12-04,Pending,33647.28
775,3400,2026-01-25,Cancelled,3864.1
776,4831,2024-09-03,Pending,10837.41
777,4027,2025-09-30,Pending,17794.39
778,4765,2024-05-04,Shipped,25702.86
779,3254,2024-07-29,Confirmed,8036.66
780,2306,2024-02-19,Shipped,28035.0
781,3182,2025-07-19,Confirmed,41823.71
782,2100,2025-10-26,Shipped,10190.74
783,3217,2024-11-04,Pending,32697.9
784,237,2025-05-19,Delivered,30366.71
785,4193,2025-12-10,Delivered,10627.21
786,342,2024-06-06,Delivered,40329.47
787,1640,2024-09-09,Cancelled,36917.28
788,1756,2024-12-13,Cancelled,40984.08
789,3800,2025-02-15,Pending,32567.59
790,4644,2024-10-04,Shipped,11231.9
791,2539,2024-03-07,Pending,11212.97
792,2736,2024-08-15,Confirmed,25229.84
793,2682,2025-03-15,Delivered,49219.36
794,1354,2025-10-20,Delivered,24268.69
795,2338,2025-10-15,Confirmed,4344.87
796,3,2024-05-31,Pending,31154.2
797,2247,2024-02-23,Pending,15520.6
798,4654,2025-03-08,Confirmed,5313.02
799,1764,2025-02-22,Confirmed,48561.54
800,624,2025-02-27,Shipped,21165.61
801,2437,2024-03-05,Pending,44976.82
802,1162,2024-12-17,Shipped,23117.92
803,986,2024-09-08,Pending,44074.38
804,1431,2025-06-13,Pending,6073.04
805,3730,2024-10-09,Cancelled,34898.47
806,2213,2024-11-17,Pending,35292.4
807,519,2025-06-17,Confirmed,11166.04
808,3092,2025-03-25,Pending,2339.48
809,3816,2025-04-29,Delivered,9163.63
810,4725,2024-02-25,Pending,33002.2
811,2307,2024-11-25,Delivered,10533.58
812,200,2024-11-11,Shipped,48177.89
813,1924,2024-08-22,Delivered,40612.52
814,362,2025-12-08,Cancelled,41851.93
815,4579,2025-05-02,Delivered,39702.21
816,2348,2024-03-31,Shipped,4876.59
817,3738,2025-02-22,Delivered,27457.24
818,3042,2025-02-28,Cancelled,27267.97
819,2841,2025-01-05,Delivered,9111.16
820,3049,2025-03-29,Delivered,49183.88
821,1210,2024-12-07,Delivered,33947.68
822,2952,2025-04-04,Delivered,4779.06
823,1128,2024-10-28,Shipped,46273.59
824,3823,2025-12-03,Delivered,37808.31
825,1346,2026-01-08,Pending,17500.96
826,1189,2025-11-13,Cancelled,17411.67
827,1307,2025-11-20,Cancelled,7406.3
828,3247,2024-09-09,Pending,41260.45
829,4108,2024-06-05,Cancelled,2577.93
830,4715,2024-05-28,Pending,13108.5
831,1350,2025-08-28,Confirmed,34358.53
832,4008,2025-01-19,Pending,16611.62
833,4493,2025-02-28,Delivered,26394.49
834,1795,2025-03-20,Cancelled,17881.15
835,872,2025-04-04,Confirmed,32203.23
836,1276,2025-05-21,Confirmed,35951.99
837,884,2025-07-12,Delivered,7645.6
838,2512,2024-04-25,Confirmed,37912.13
839,1715,2024-12-18,Cancelled,32093.31
840,193,2024-08-25,Pending,2039.32
841,1697,2024-06-14,Confirmed,41469.0
842,585,2026-01-08,Pending,13044.98
843,3457,2024-06-12,Shipped,33248.46
844,4896,2024-02-22,Shipped,17486.89
845,1708,2025-03-01,Shipped,21711.93
846,3920,2025-10-07,Cancelled,29870.14
847,4026,2026-01-07,Pending,25249.74
848,255,2025-02-05,Shipped,35181.26
849,4416,2025-03-10,Pending,21423.73
850,2876,2025-10-05,Delivered,49734.6
851,317,2025-03-07,Delivered,38072.95
852,3891,2024-05-10,Shipped,27414.88
853,2011,2024-05-06,Pending,23006.97
854,1978,2025-01-22,Cancelled,49208.01
855,2645,2024-03-18,Shipped,27854.98
856,3697,2026-02-01,Confirmed,30879.0
857,85,2024-05-19,Confirmed,29874.74
858,232,2026-01-03,Cancelled,22499.28
859,1485,2025-07-10,Delivered,14099.69
860,3180,2025-09-12,Cancelled,32858.26
861,2075,2024-04-01,Cancelled,6324.59
862,4024,2025-07-25,Confirmed,45161.96
863,1334,2024-12-08,Pending,14869.19
864,3496,2025-01-16,Pending,34496.96
865,1632,2024-04-30,Delivered,24569.25
866,3173,2024-02-17,Confirmed,38736.9
867,2477,2024-03-27,Confirmed,11559.42
868,4781,2026-01-11,Delivered,11822.26
869,952,2025-05-12,Pending,8639.45
870,4958,2024-06-26,Cancelled,1672.07
871,3004,2025-07-04,Delivered,1516.61
872,3018,2025-08-02,Cancelled,5763.24
873,275,2025-06-11,Shipped,22096.41
874,3460,2026-01-30,Pending,3726.18
875,2930,2024-11-07,Delivered,20365.69
876,1127,2024-10-18,Pending,1693.41
877,4673,2024-05-10,Confirmed,33399.73
878,4473,2025-05-13,Shipped,28089.74
879,548,2025-06-15,Confirmed,29314.97
880,4585,2024-06-09,Pending,11996.29
881,2461,2024-07-11,Confirmed,37458.79
882,92,2025-03-18,Shipped,3469.7
883,924,2024-02-24,Cancelled,33462.6
884,4347,2025-10-03,Pending,15515.54
885,2618,2024-07-01,Confirmed,43098.99
886,1546,2024-09-17,Delivered,24174.63
887,812,2024-09-18,Confirmed,19698.95
888,4436,2025-11-21,Pending,7732.56
889,4177,2024-06-21,Confirmed,43128.68
890,3914,2024-04-21,Cancelled,49498.41
891,4638,2024-04-26,Confirmed,12729.86
892,2964,2025-04-10,Confirmed,41484.79
893,489,2025-04-03,Delivered,2623.99
894,3233,2025-01-05,Pending,10033.98
895,3202,2025-02-28,Delivered,30518.61
896,1044,2024-09-29,Delivered,30937.34
897,3331,2025-07-17,Confirmed,12446.36
898,2357,2025-07-29,Delivered,38768.41
899,4914,2025-04-30,Pending,21157.16
900,696,2025-09-09,Confirmed,38759.44
901,3028,2024-03-23,Shipped,19966.73
902,2798,2025-06-01,Shipped,41898.06
903,2680,2025-10-23,Shipped,42841.26
904,4190,2025-06-07,Delivered,19611.65
905,4830,2026-01-16,Cancelled,46210.97
906,4910,2025-10-23,Cancelled,7294.73
907,746,2025-01-22,Delivered,48773.72
908,4236,2025-08-10,Cancelled,31752.61
909,2198,2024-10-26,Shipped,43800.2
910,4207,2025-10-12,Confirmed,15996.06
911,1962,2025-01-08,Cancelled,9967.7
912,1572,2024-12-21,Shipped,26124.75
913,2282,2025-04-08,Shipped,30089.15
914,1543,2025-12-28,Cancelled,44582.24
915,2417,2024-07-03,Confirmed,34511.62
916,4447,2025-02-16,Cancelled,16396.55
917,4766,2025-05-30,Cancelled,9084.07
918,2024,2024-12-06,Confirmed,30107.5
919,2764,2025-11-21,Confirmed,44420.03
920,3072,2025-07-04,Confirmed,19885.7
921,4655,2024-11-15,Delivered,27101.73
922,2087,2024-07-10,Cancelled,4066.49
923,3085,2024-06-18,Cancelled,49201.44
924,546,2024-02-15,Confirmed,40693.56
925,4056,2024-10-29,Delivered,46770.18
926,4781,2025-08-28,Shipped,25800.36
927,1632,2025-04-17,Shipped,3024.16
928,4011,2025-04-24,Cancelled,5849.92
929,3170,2025-05-04,Shipped,6412.52
930,1007,2024-08-15,Shipped,38126.16
931,337,2024-04-07,Pending,14229.12
932,4385,2025-08-26,Shipped,6807.39
933,3468,2024-05-20,Confirmed,2476.9
934,4642,2025-12-19,Pending,987.88
935,2271,2025-01-22,Shipped,21775.23
936,1806,2024-10-05,Cancelled,30381.23
937,4528,2024-11-11,Shipped,42118.02
938,189,2024-07-16,Cancelled,29413.94
939,1408,2024-09-24,Delivered,10555.49
940,143,2025-11-04,Confirmed,5013.3
941,2210,2025-11-01,Delivered,6665.88
942,3330,2024-10-21,Confirmed,12480.21
943,1357,2025-10-28,Confirmed,45922.46
944,880,2024-11-24,Pending,12319.15
945,3566,2024-12-23,Cancelled,43114.31
946,3655,2025-03-13,Confirmed,11992.95
947,3347,2024-05-05,Delivered,22405.11
948,3115,2025-03-11,Pending,27292.6
949,1681,2024-11-16,Delivered,22114.19
950,2805,2025-08-01,Shipped,1525.43
951,3178,2025-07-15,Delivered,30524.42
952,1184,2025-02-27,Pending,30247.2
953,3094,2026-01-27,Confirmed,39509.46
954,1786,2024-09-11,Shipped,17986.64
955,2038,2024-11-18,Shipped,44973.4
956,4919,2025-03-06,Delivered,48052.43
957,4615,2026-01-14,Confirmed,32451.12
958,3705,2024-04-18,Pending,19749.06
959,2946,2025-01-30,Delivered,1514.46
960,3649,2025-05-03,Delivered,4928.31
961,2853,2024-10-30,Confirmed,13821.52
962,3921,2024-11-04,Confirmed,8842.81
963,4237,2025-10-03,Cancelled,26781.36
964,298,2024-08-30,Delivered,18546.31
965,738,2024-10-03,Confirmed,5072.65
966,4529,2026-01-24,Pending,12894.36
967,2091,2025-08-02,Delivered,7876.95
968,3571,2024-07-06,Shipped,43614.93
969,1877,2024-08-20,Delivered,15924.12
970,548,2025-07-29,Confirmed,43654.6
971,428,2025-11-08,Cancelled,32903.78
972,2362,2024-08-10,Cancelled,23777.29
973,1376,2025-04-20,Confirmed,1350.5
974,4937,2024-08-30,Pending,3835.41
975,2205,2024-05-25,Confirmed,26930.69
976,4534,2025-05-30,Shipped,36298.82
977,4372,2024-07-17,Confirmed,12659.5
978,2667,2024-02-20,Confirmed,38434.31
979,170,2025-07-21,Cancelled,25473.23
980,3227,2024-04-10,Confirmed,8766.56
981,1278,2025-06-06,Confirmed,12475.32
982,3009,2025-10-27,Cancelled,39266.29
983,2014,2025-05-30,Delivered,9169.68
984,2034,2024-06-03,Confirmed,32186.74
985,550,2024-03-26,Delivered,7227.26
986,3775,2024-12-02,Cancelled,40042.48
987,3236,2026-01-05,Cancelled,27302.71
988,4302,2025-03-31,Delivered,48124.19
989,2900,2025-07-28,Cancelled,29084.86
990,2060,2025-04-01,Cancelled,46875.07
991,4122,2024-07-31,Delivered,6748.87
992,1695,2024-03-20,Pending,30190.01
993,2445,2025-02-22,Pending,30417.59
994,3135,2025-04-09,Delivered,15326.14
995,2577,2024-03-07,Delivered,10335.79
996,1766,2024-02-28,Delivered,38866.07
997,3686,2024-07-11,Cancelled,39630.95
998,2474,2024-07-04,Delivered,12602.34
999,1861,2024-02-28,Delivered,13019.54
1000,3821,2025-03-26,Delivered,18892.57
1001,3796,2024-09-08,Confirmed,21082.1
1002,2011,2024-04-04,Confirmed,44903.42
1003,2421,2024-05-25,Shipped,3129.41
1004,3167,2025-06-02,Delivered,4367.11
1005,2907,2024-12-09,Cancelled,27804.53
1006,3928,2024-03-24,Pending,17947.88
1007,2543,2024-08-28,Cancelled,8714.3
1008,1196,2024-05-25,Cancelled,13845.63
1009,4174,2024-03-08,Confirmed,31718.39
1010,198,2025-02-26,Delivered,20468.9
1011,3771,2025-10-31,Shipped,31277.75
1012,3015,2024-11-29,Pending,40160.59
1013,1011,2025-10-03,Delivered,38045.38
1014,4211,2025-04-30,Pending,33482.84
1015,4640,2025-08-26,Cancelled,3830.81
1016,3096,2024-07-18,Shipped,33200.5
1017,2189,2025-05-07,Confirmed,7539.46
1018,764,2024-08-31,Cancelled,19502.53
1019,1805,2025-03-21,Pending,2678.66
1020,1090,2024-02-24,Confirmed,21209.61
1021,3421,2024-08-28,Confirmed,21632.12
1022,2091,2025-09-15,Confirmed,528.07
1023,1339,2024-04-19,Pending,13642.63
1024,542,2025-06-20,Confirmed,23681.18
1025,4043,2024-07-30,Pending,4458.49
1026,2808,2025-05-27,Cancelled,36532.13
1027,3842,2025-02-27,Shipped,29063.65
1028,2709,2025-08-26,Shipped,26572.1
1029,4832,2025-12-26,Cancelled,34288.77
1030,2010,2025-10-12,Confirmed,40839.13
1031,3960,2025-05-01,Shipped,16743.6
1032,2463,2025-07-17,Delivered,48651.68
1033,421,2025-04-01,Cancelled,15366.95
1034,873,2024-11-01,Confirmed,27973.2
1035,2038,2024-09-23,Delivered,45306.15
1036,4442,2024-05-22,Cancelled,18468.15
1037,3435,2025-03-27,Cancelled,16895.05
1038,1987,2024-05-05,Confirmed,31341.38
1039,544,2025-12-21,Shipped,46343.16
1040,3569,2024-04-10,Delivered,40845.51
1041,3394,2024-07-18,Delivered,48928.75
1042,3035,2025-01-18,Pending,15746.37
1043,4030,2025-06-24,Delivered,29626.95
1044,3524,2025-04-02,Confirmed,14680.15
1045,1351,2025-10-29,Shipped,8380.0
1046,4862,2025-01-11,Delivered,42733.33
1047,673,2024-05-25,Pending,39911.62
1048,1230,2024-02-20,Cancelled,21712.86
1049,1245,2024-05-16,Pending,603.32
1050,268,2024-08-11,Confirmed,14925.44
1051,2927,2025-02-21,Cancelled,4832.25
1052,2538,2024-07-30,Shipped,5448.58
1053,675,2025-09-30,Pending,30910.99
1054,1393,2024-08-26,Delivered,41297.45
1055,881,2025-06-28,Shipped,29871.82
1056,4310,2025-11-03,Pending,41674.21
1057,1136,2024-11-29,Pending,23385.66
1058,1290,2024-11-04,Cancelled,5257.95
1059,1834,2025-10-25,Shipped,2085.67
1060,1334,2025-01-23,Delivered,40608.4
1061,4169,2025-02-13,Shipped,15035.84
1062,3286,2026-02-03,Delivered,40444.81
1063,2534,2024-10-09,Shipped,10922.09
1064,1219,2025-05-29,Confirmed,2321.48
1065,4815,2024-04-12,Pending,7810.16
1066,1034,2025-05-16,Confirmed,36277.1
1067,2726,2024-11-27,Shipped,29173.88
1068,3567,2025-06-19,Delivered,6569.62
1069,4523,2025-12-02,Cancelled,15476.03
1070,1719,2026-02-07,Delivered,32980.99
1071,1283,2025-02-18,Delivered,9978.69
1072,401,2024-04-19,Pending,42135.51
1073,3192,2024-10-27,Confirmed,40719.68
1074,3257,2025-05-31,Shipped,22755.81
1075,3460,2025-01-11,Shipped,47924.22
1076,1508,2025-09-14,Pending,43524.12
1077,2053,2024-07-29,Delivered,5114.21
1078,1214,2025-01-19,Pending,44268.85
1079,4201,2024-10-14,Cancelled,25020.2
1080,1657,2024-11-22,Confirmed,21184.57
1081,2956,2024-02-21,Shipped,40110.33
1082,2763,2025-02-27,Pending,5677.56
1083,1653,2025-07-09,Confirmed,7816.39
1084,4137,2026-01-08,Shipped,26778.02
1085,4838,2025-08-06,Cancelled,46365.62
1086,3564,2024-08-31,Pending,23020.15
1087,4483,2025-10-09,Shipped,27170.22
1088,365,2025-05-24,Shipped,16963.97
1089,4828,2025-04-04,Pending,23988.62
1090,3798,2025-04-14,Cancelled,28808.93
1091,4841,2024-12-30,Confirmed,22738.93
1092,318,2024-12-15,Confirmed,33587.4
1093,2082,2025-09-27,Delivered,13635.61
1094,1878,2025-08-08,Pending,11479.15
1095,1958,2025-05-17,Delivered,611.4
1096,624,2024-03-31,Shipped,26995.25
1097,3415,2025-08-24,Pending,25336.72
1098,2509,2025-11-28,Cancelled,33334.05
1099,4753,2025-07-04,Confirmed,26937.46
1100,2356,2025-08-30,Pending,42834.08
1101,4594,2025-03-16,Shipped,9273.22
1102,1641,2025-12-14,Pending,34411.66
1103,2694,2024-05-03,Confirmed,47355.64
1104,815,2024-03-04,Confirmed,46588.56
1105,1385,2024-11-02,Shipped,33754.64
1106,1326,2025-04-12,Delivered,10602.62
1107,2961,2024-07-28,Pending,38372.09
1108,2536,2024-12-03,Cancelled,34732.1
1109,562,2025-11-27,Pending,49149.27
1110,28,2024-06-15,Confirmed,3766.12
1111,1467,2024-11-14,Pending,38362.56
1112,995,2025-01-22,Cancelled,38416.99
1113,3812,2025-08-12,Cancelled,6543.83
1114,2280,2025-12-27,Pending,18134.82
1115,2894,2024-05-16,Confirmed,19700.09
1116,4468,2024-08-23,Shipped,36403.1
1117,708,2025-11-08,Pending,8533.46
1118,1314,2025-01-27,Cancelled,40853.29
1119,1591,2025-08-12,Delivered,49560.12
1120,2879,2025-11-19,Pending,17338.95
1121,3543,2025-03-16,Pending,40460.11
1122,1740,2025-03-30,Confirmed,9912.11
1123,3961,2025-11-25,Cancelled,37512.85
1124,1858,2024-04-20,Delivered,28094.16
1125,3173,2025-05-25,Shipped,32305.11
1126,344,2024-09-02,Pending,22919.02
1127,4678,2024-02-15,Shipped,1347.51
1128,3052,2025-12-23,Shipped,21068.92
1129,2582,2024-02-19,Delivered,4718.65
1130,4872,2024-05-20,Cancelled,28289.91
1131,4857,2024-06-10,Confirmed,23934.78
1132,4519,2025-08-31,Shipped,6427.78
1133,2598,2024-03-16,Confirmed,15946.88
1134,2404,2025-04-22,Pending,43003.52
1135,2460,2024-04-08,Confirmed,34947.39
1136,1254,2025-03-06,Shipped,17327.09
1137,610,2025-04-08,Cancelled,18507.37
1138,2527,2025-07-06,Shipped,20640.11
1139,2336,2024-03-09,Shipped,9646.42
1140,1126,2024-05-17,Cancelled,30343.87
1141,2970,2024-05-24,Pending,5210.28
1142,2735,2024-11-08,Shipped,44476.22
1143,4722,2024-08-17,Confirmed,29320.3
1144,1897,2024-05-02,Pending,14187.49
1145,4435,2025-08-28,Pending,40673.07
1146,4730,2025-08-27,Cancelled,15211.72
1147,2438,2025-08-30,Pending,44818.63
1148,2556,2024-03-24,Delivered,5101.89
1149,2205,2025-01-18,Pending,7276.14
1150,4820,2024-05-18,Pending,5788.02
1151,349,2025-06-14,Delivered,40570.28
1152,4440,2025-04-02,Pending,13581.97
1153,4598,2025-10-09,Confirmed,4559.44
1154,1517,2024-08-02,Cancelled,35184.52
1155,138,2024-05-28,Delivered,11311.69
1156,1038,2026-02-06,Confirmed,37024.15
1157,4176,2026-01-10,Confirmed,49487.52
1158,4285,2024-02-17,Shipped,29046.19
1159,4036,2024-08-22,Cancelled,12276.63
1160,1729,2025-04-27,Cancelled,33510.67
1161,4324,2024-08-27,Shipped,17541.26
1162,4840,2025-04-01,Delivered,45581.94
1163,2207,2024-12-02,Confirmed,31011.05
1164,3443,2024-06-18,Shipped,32592.71
1165,12,2025-07-05,Pending,20574.48
1166,2073,2024-08-25,Confirmed,29042.49
1167,4754,2025-11-29,Pending,48375.13
1168,1086,2024-10-23,Pending,11927.35
1169,382,2024-10-24,Pending,34361.37
1170,1787,2024-06-27,Shipped,47990.29
1171,24,2025-09-22,Confirmed,36003.21
1172,113,2026-01-24,Delivered,5794.21
1173,3663,2024-09-10,Confirmed,7775.88
1174,1010,2025-12-06,Shipped,16593.02
1175,3103,2025-04-07,Cancelled,34175.57
1176,1652,2025-05-11,Confirmed,10735.68
1177,1541,2025-02-07,Confirmed,24750.71
1178,3584,2024-11-18,Pending,12979.51
1179,3798,2025-04-30,Confirmed,3539.53
1180,3759,2024-04-13,Cancelled,14809.11
1181,905,2025-04-10,Shipped,7464.54
1182,1451,2024-11-24,Delivered,38568.15
1183,4339,2025-06-10,Pending,29530.98
1184,2484,2025-02-02,Confirmed,22742.48
1185,2258,2026-01-16,Delivered,48193.65
1186,1315,2024-11-14,Delivered,11418.0
1187,141,2024-06-27,Confirmed,32438.41
1188,1794,2025-03-11,Cancelled,25730.04
1189,900,2024-07-09,Shipped,36201.51
1190,2088,2025-07-30,Pending,13954.7
