Date,City,Temperature_Min_C,Temperature_Max_C,Humidity_Percent,Rainfall_mm,Wind_Speed_kmh,Weather_Condition
2021-01-23,Chennai,22.0,28.6,74.7,0.0,17.5,Partly Cloudy
2021-01-23,Darjeeling,-0.7,11.7,55.2,0.0,8.0,Foggy
2021-01-23,Delhi,6.6,21.8,54.7,0.0,6.4,Clear
2021-01-23,Hyderabad,14.3,27.4,63.6,1.7,12.7,Light Rain
2021-01-23,Jaisalmer,6.0,24.2,55.6,0.0,14.0,Partly Cloudy
2021-01-23,Jodhpur,7.1,25.1,42.8,0.0,10.8,Sunny
2021-01-23,Kochi,25.0,29.1,65.0,0.0,9.8,Clear
2021-01-23,Kolkata,14.3,26.3,82.0,0.0,7.0,Partly Cloudy
2021-01-23,Leh,-16.3,-4.1,53.2,0.4,8.5,Light Rain
2021-01-23,Mumbai,17.5,30.1,65.2,0.0,9.5,Clear
2021-01-23,Pune,11.0,27.2,55.5,0.0,13.2,Clear
2021-01-23,Shimla,1.8,10.9,50.9,0.0,12.0,Cloudy
2021-01-23,Srinagar,-5.0,8.3,70.9,3.2,5.4,Light Rain
2021-01-24,Ahmedabad,12.3,29.2,60.7,0.0,12.3,Clear
2021-01-24,Bangalore,20.6,30.7,61.0,0.0,7.8,Clear
2021-01-24,Bikaner,4.7,25.8,55.0,0.0,4.1,Clear
2021-01-24,Chennai,20.9,31.7,67.8,0.0,13.8,Partly Cloudy
2021-01-24,Darjeeling,1.9,12.2,61.1,0.0,8.7,Clear
2021-01-24,Delhi,8.9,22.2,77.0,0.0,11.4,Clear
2021-01-24,Hyderabad,13.8,31.7,60.2,0.0,7.1,Clear
2021-01-24,Jaisalmer,7.3,25.6,49.1,0.0,14.1,Sunny
2021-01-24,Jodhpur,8.3,24.1,46.0,0.2,15.1,Drizzle
2021-01-24,Kochi,26.5,34.3,69.3,0.4,12.9,Drizzle
2021-01-24,Kolkata,9.8,25.0,73.0,0.0,5.4,Clear
2021-01-24,Leh,-16.7,-3.0,35.6,2.8,10.5,Drizzle
2021-01-24,Mumbai,21.0,30.9,63.8,0.0,8.7,Partly Cloudy
2021-01-24,Pune,13.4,31.0,50.0,0.0,8.7,Partly Cloudy
2021-01-24,Shimla,2.9,4.9,55.0,0.0,12.9,Foggy
2021-01-24,Srinagar,-2.5,8.4,57.8,4.8,8.0,Drizzle
2021-01-25,Ahmedabad,11.0,30.1,55.6,0.0,11.3,Clear
2021-01-25,Bangalore,16.8,35.2,61.7,0.0,9.4,Partly Cloudy
2021-01-25,Bikaner,6.7,18.9,47.4,0.1,11.2,Light Rain
2021-01-25,Chennai,17.0,28.5,58.6,0.0,14.8,Partly Cloudy
2021-01-25,Darjeeling,5.5,10.8,71.9,2.6,4.5,Drizzle
2021-01-25,Delhi,5.5,18.3,62.7,0.0,9.0,Foggy
2021-01-25,Hyderabad,12.3,30.2,58.1,0.0,3.7,Clear
2021-01-25,Jaisalmer,8.9,22.4,51.5,0.0,11.3,Sunny
2021-01-25,Jodhpur,7.6,24.0,46.5,0.0,10.4,Clear
2021-01-25,Kochi,23.7,28.7,64.2,0.0,11.1,Partly Cloudy
2021-01-25,Kolkata,11.9,28.7,65.1,0.0,10.6,Clear
2021-01-25,Leh,-16.3,-3.3,47.0,0.0,10.7,Cloudy
2021-01-25,Mumbai,17.9,31.8,72.4,0.0,9.2,Clear
2021-01-25,Pune,11.8,32.8,58.8,0.8,7.3,Light Rain
2021-01-25,Shimla,0.2,8.1,54.3,0.0,9.8,Cloudy
2021-01-25,Srinagar,-2.7,9.5,76.0,0.0,5.6,Cloudy
2021-01-26,Ahmedabad,12.5,29.1,49.7,0.0,7.9,Clear
2021-01-26,Bangalore,16.3,22.8,63.5,0.0,3.5,Partly Cloudy
2021-01-26,Bikaner,5.7,19.1,52.1,0.0,12.0,Partly Cloudy
2021-01-26,Chennai,16.9,29.0,66.1,0.0,12.0,Cloudy
2021-01-26,Darjeeling,1.0,16.3,65.0,0.0,8.2,Cloudy
2021-01-26,Delhi,8.9,20.3,68.3,0.0,9.2,Cloudy
2021-01-26,Hyderabad,16.5,27.0,50.8,0.0,8.6,Partly Cloudy
2021-01-26,Jaisalmer,8.3,25.1,34.1,3.0,12.6,Drizzle
2021-01-26,Jodhpur,10.4,26.2,43.5,0.0,4.9,Partly Cloudy
2021-01-26,Kochi,25.6,29.3,96.3,0.0,14.1,Humid
2021-01-26,Kolkata,14.4,29.4,72.8,0.0,11.1,Pleasant
2021-01-26,Leh,-18.0,-0.3,33.1,0.0,12.4,Snow
2021-01-26,Mumbai,18.3,32.3,59.3,0.0,14.1,Sunny
2021-01-26,Pune,14.4,28.8,55.1,0.0,9.1,Partly Cloudy
2021-01-26,Shimla,4.9,6.8,61.3,0.0,12.0,Cloudy
2021-01-26,Srinagar,-3.8,8.0,69.1,0.0,2.6,Foggy
2021-01-27,Ahmedabad,15.7,22.9,57.8,0.0,14.5,Clear
2021-01-27,Bangalore,14.0,25.2,60.3,0.0,15.3,Pleasant
2021-01-27,Bikaner,5.5,21.6,52.4,0.0,9.7,Clear
2021-01-27,Chennai,17.3,28.6,67.7,0.6,14.7,Light Rain
2021-01-27,Darjeeling,1.4,7.9,77.7,0.0,8.8,Foggy
2021-01-27,Delhi,4.6,24.2,78.0,0.0,10.2,Cloudy
2021-01-27,Hyderabad,18.6,29.4,45.6,0.0,5.6,Partly Cloudy
2021-01-27,Jaisalmer,5.4,23.3,45.0,0.0,20.1,Partly Cloudy
2021-01-27,Jodhpur,10.4,19.3,60.5,0.0,11.1,Sunny
2021-01-27,Kochi,22.5,30.6,78.3,0.0,9.7,Humid
2021-01-27,Kolkata,12.4,30.8,69.4,0.0,7.2,Clear
2021-01-27,Leh,-15.4,-6.8,53.5,1.0,18.0,Light Rain
2021-01-27,Mumbai,14.6,34.9,57.4,0.0,13.8,Partly Cloudy
2021-01-27,Pune,10.6,25.8,42.0,0.0,16.9,Pleasant
2021-01-27,Shimla,-3.3,9.7,62.6,0.0,13.7,Cloudy
2021-01-27,Srinagar,-1.3,9.8,64.8,0.0,9.4,Foggy
2021-01-28,Ahmedabad,10.6,27.8,51.2,0.7,8.3,Drizzle
2021-01-28,Bangalore,18.0,30.6,64.9,0.0,10.6,Partly Cloudy
2021-01-28,Bikaner,9.7,22.5,46.5,0.0,12.4,Partly Cloudy
2021-01-28,Chennai,18.4,31.3,65.1,1.9,20.9,Drizzle
2021-01-28,Darjeeling,-1.8,8.0,64.6,0.0,8.5,Foggy
2021-01-28,Delhi,4.4,21.1,61.0,0.0,4.0,Foggy
2021-01-28,Hyderabad,13.6,31.0,62.8,0.0,7.6,Clear
2021-01-28,Jaisalmer,8.3,24.0,44.5,0.0,13.1,Clear
2021-01-28,Jodhpur,5.7,20.8,52.5,0.0,8.6,Sunny
2021-01-28,Kochi,26.3,31.1,83.9,0.0,13.3,Humid
2021-01-28,Kolkata,14.8,27.7,66.2,0.0,11.2,Pleasant
2021-01-28,Leh,-13.2,-0.0,24.7,0.0,15.4,Snow
2021-01-28,Mumbai,17.8,32.0,63.7,0.0,15.4,Clear
2021-01-28,Pune,11.9,30.9,56.9,0.0,11.7,Partly Cloudy
2021-01-28,Shimla,1.1,8.1,59.2,15.5,17.3,Rainy
2021-01-28,Srinagar,-1.2,10.0,77.4,0.0,5.1,Snow
2021-01-29,Ahmedabad,12.2,32.1,56.1,0.0,8.9,Clear
2021-01-29,Bangalore,15.3,29.4,62.4,0.0,16.3,Pleasant
2021-01-29,Bikaner,9.7,21.3,42.1,0.0,10.1,Clear
2021-01-29,Chennai,16.4,32.0,67.1,4.4,12.5,Drizzle
2021-01-29,Darjeeling,2.9,9.8,64.7,0.0,10.8,Foggy
2021-01-29,Delhi,5.0,17.4,50.7,0.0,8.6,Foggy
2021-01-29,Hyderabad,12.2,27.7,67.5,0.0,8.2,Pleasant
2021-01-29,Jaisalmer,7.8,23.9,59.7,0.0,8.4,Clear
2021-01-29,Jodhpur,7.7,25.0,42.3,0.0,13.0,Partly Cloudy
2021-01-29,Kochi,20.8,26.7,67.5,0.0,4.6,Humid
2021-01-29,Kolkata,15.4,30.6,65.9,3.6,9.2,Drizzle
2021-01-29,Leh,-14.4,-3.5,35.8,0.2,15.1,Drizzle
2021-01-29,Mumbai,15.4,28.0,51.2,0.0,10.7,Partly Cloudy
2021-01-29,Pune,11.0,23.3,45.7,0.0,14.1,Partly Cloudy
2021-01-29,Shimla,0.9,6.2,70.1,0.0,11.0,Snow
2021-01-29,Srinagar,0.2,9.6,67.2,27.8,6.6,Rainy
2021-01-30,Ahmedabad,12.3,28.2,50.2,0.0,9.9,Partly Cloudy
2021-01-30,Bangalore,17.4,26.8,50.3,1.2,11.7,Light Rain
2021-01-30,Bikaner,7.3,24.0,55.3,0.0,4.2,Partly Cloudy
2021-01-30,Chennai,21.4,22.7,57.6,0.0,19.4,Cloudy
2021-01-30,Darjeeling,1.2,10.5,79.0,0.0,9.4,Cloudy
2021-01-30,Delhi,8.0,18.3,63.5,5.0,11.9,Light Rain
2021-01-30,Hyderabad,14.5,34.3,64.9,0.0,8.2,Partly Cloudy
2021-01-30,Jaisalmer,9.1,24.1,47.3,0.0,8.2,Sunny
2021-01-30,Jodhpur,10.9,22.4,37.8,0.0,13.5,Sunny
2021-01-30,Kochi,20.8,29.8,77.3,0.0,11.0,Humid
2021-01-30,Kolkata,14.0,28.8,76.8,0.0,7.4,Partly Cloudy
2021-01-30,Leh,-12.4,-8.8,40.5,0.0,11.6,Snow
2021-01-30,Mumbai,15.9,26.8,54.2,0.0,9.9,Clear
2021-01-30,Pune,10.2,28.9,43.1,0.0,16.5,Pleasant
2021-01-30,Shimla,4.1,12.4,72.9,0.0,11.7,Foggy
2021-01-30,Srinagar,-0.6,5.4,66.3,0.0,6.9,Cloudy
2021-01-31,Ahmedabad,9.5,23.7,55.8,0.0,4.7,Partly Cloudy
2021-01-31,Bangalore,16.4,24.4,71.1,0.0,10.1,Clear
2021-01-31,Bikaner,8.9,20.9,43.2,0.0,8.6,Partly Cloudy
2021-01-31,Chennai,20.0,28.0,69.9,0.0,14.5,Cloudy
2021-01-31,Darjeeling,1.8,12.1,72.2,1.0,3.4,Light Rain
2021-01-31,Delhi,8.3,19.2,50.3,0.0,5.4,Cloudy
2021-01-31,Hyderabad,18.7,26.5,47.0,0.0,8.8,Pleasant
2021-01-31,Jaisalmer,9.1,20.3,29.9,0.0,10.2,Sunny
2021-01-31,Jodhpur,10.4,25.0,48.8,0.0,13.4,Clear
2021-01-31,Kochi,17.9,29.2,64.8,0.0,14.7,Partly Cloudy
2021-01-31,Kolkata,14.5,30.4,68.0,0.0,5.0,Clear
2021-01-31,Leh,-15.1,1.5,27.1,0.0,12.2,Cloudy
2021-01-31,Mumbai,16.7,29.6,78.2,0.0,16.9,Partly Cloudy
2021-01-31,Pune,16.5,27.7,56.5,0.0,9.7,Clear
2021-01-31,Shimla,2.5,10.6,59.2,0.0,8.8,Cloudy
2021-01-31,Srinagar,1.2,6.5,74.9,0.0,5.0,Foggy
2021-02-01,Ahmedabad,14.7,31.3,49.5,0.0,10.8,Warm
2021-02-01,Bangalore,17.0,33.7,53.6,0.4,7.5,Drizzle
2021-02-01,Bikaner,9.5,29.3,48.4,0.0,15.0,Partly Cloudy
2021-02-01,Chennai,17.2,26.6,49.7,0.6,19.0,Drizzle
2021-02-01,Darjeeling,6.4,13.0,68.9,0.0,16.5,Foggy
2021-02-01,Delhi,10.8,20.0,69.1,0.2,12.2,Light Rain
2021-02-01,Hyderabad,20.5,31.9,43.8,0.0,12.1,Warm
2021-02-01,Jaisalmer,9.5,26.7,39.4,0.0,13.5,Partly Cloudy
2021-02-01,Jodhpur,11.9,28.9,28.2,0.0,10.6,Partly Cloudy
2021-02-01,Kochi,23.7,33.4,72.9,0.0,9.0,Partly Cloudy
2021-02-01,Kolkata,15.5,27.5,49.5,0.0,7.3,Warm
2021-02-01,Leh,-10.1,-5.4,49.8,0.0,16.3,Clear
2021-02-01,Mumbai,20.0,31.4,56.8,0.0,9.5,Sunny
2021-02-01,Pune,12.7,35.1,33.9,0.0,12.4,Pleasant
2021-02-01,Shimla,-0.7,10.3,60.8,0.0,10.0,Rainy
2021-02-01,Srinagar,0.9,5.1,78.0,0.0,6.3,Rainy
2021-02-02,Ahmedabad,15.0,37.2,55.1,0.0,14.5,Clear
2021-02-02,Bangalore,14.9,32.2,48.5,0.0,8.4,Pleasant
2021-02-02,Bikaner,11.5,23.5,39.5,0.0,12.3,Sunny
2021-02-02,Chennai,24.9,29.5,75.6,0.4,13.1,Drizzle
2021-02-02,Darjeeling,4.0,15.0,72.7,0.0,7.9,Partly Cloudy
2021-02-02,Delhi,8.5,21.4,67.7,0.0,10.4,Clear
2021-02-02,Hyderabad,20.1,32.0,57.6,0.0,15.6,Clear
2021-02-02,Jaisalmer,9.4,24.1,64.0,0.0,12.1,Sunny
2021-02-02,Jodhpur,12.8,25.0,34.1,0.0,9.9,Clear
2021-02-02,Kochi,25.0,31.7,80.6,0.0,11.8,Humid
2021-02-02,Kolkata,15.2,27.8,64.0,0.0,9.9,Clear
2021-02-02,Leh,-9.5,-3.7,55.5,0.0,16.1,Clear
2021-02-02,Mumbai,17.6,34.5,67.2,0.0,13.6,Hot
2021-02-02,Pune,11.2,33.7,41.0,1.1,12.9,Drizzle
2021-02-02,Shimla,1.5,6.7,63.1,0.0,13.9,Cloudy
2021-02-02,Srinagar,1.3,12.5,82.5,0.0,7.1,Cloudy
2021-02-03,Ahmedabad,14.5,32.2,55.8,0.0,11.1,Warm
2021-02-03,Bangalore,17.1,29.3,61.0,0.9,13.0,Light Rain
2021-02-03,Bikaner,10.4,25.6,39.8,0.0,7.1,Partly Cloudy
2021-02-03,Chennai,24.3,28.9,54.5,0.0,13.8,Partly Cloudy
2021-02-03,Darjeeling,0.7,7.0,69.2,0.0,12.1,Foggy
2021-02-03,Delhi,7.3,22.2,38.9,3.7,12.7,Drizzle
2021-02-03,Hyderabad,11.8,33.2,54.5,0.0,11.2,Warm
2021-02-03,Jaisalmer,10.9,34.7,48.4,0.0,9.4,Sunny
2021-02-03,Jodhpur,13.1,25.3,32.7,0.0,10.9,Sunny
2021-02-03,Kochi,25.4,31.2,67.5,0.0,13.4,Clear
2021-02-03,Kolkata,15.8,27.8,66.4,0.0,12.6,Clear
2021-02-03,Leh,-10.0,-1.6,39.5,0.0,15.9,Cloudy
2021-02-03,Mumbai,22.0,30.8,43.4,0.0,16.2,Sunny
2021-02-03,Pune,14.5,35.2,47.7,0.0,12.2,Warm
2021-02-03,Shimla,-0.6,13.5,69.4,20.0,7.0,Rainy
2021-02-03,Srinagar,1.9,10.7,67.0,6.7,11.8,Light Rain
2021-02-04,Ahmedabad,13.9,32.3,39.4,0.0,13.1,Clear
2021-02-04,Bangalore,14.5,32.0,52.9,0.0,10.5,Pleasant
2021-02-04,Bikaner,14.6,25.6,47.9,0.0,10.0,Clear
2021-02-04,Chennai,20.1,30.7,77.3,0.0,9.9,Partly Cloudy
2021-02-04,Darjeeling,3.1,10.3,77.1,1.8,11.5,Light Rain
2021-02-04,Delhi,11.5,26.6,66.0,0.0,8.0,Clear
2021-02-04,Hyderabad,16.3,33.6,40.5,0.0,6.1,Pleasant
2021-02-04,Jaisalmer,12.1,21.8,44.8,0.0,9.0,Clear
2021-02-04,Jodhpur,10.7,29.3,59.7,0.0,9.6,Clear
2021-02-04,Kochi,23.8,29.2,66.0,0.0,12.3,Humid
2021-02-04,Kolkata,16.1,24.9,72.4,0.0,13.4,Warm
2021-02-04,Leh,-11.5,-3.6,45.1,0.0,15.0,Snow
2021-02-04,Mumbai,16.5,35.7,59.4,0.0,19.4,Hot
2021-02-04,Pune,8.0,28.9,30.8,0.0,8.0,Clear
2021-02-04,Shimla,2.0,6.6,59.5,0.0,8.3,Rainy
2021-02-04,Srinagar,1.3,11.4,59.4,13.1,3.3,Rainy
2021-02-05,Ahmedabad,13.8,27.6,34.2,0.0,9.5,Warm
2021-02-05,Bangalore,20.0,30.0,57.6,0.0,11.2,Clear
2021-02-05,Bikaner,10.7,25.2,36.7,1.6,9.9,Light Rain
2021-02-05,Chennai,21.9,33.2,64.6,0.0,16.8,Sunny
2021-02-05,Darjeeling,-1.8,12.1,74.5,0.0,6.4,Partly Cloudy
2021-02-05,Delhi,9.1,27.6,60.7,0.0,14.0,Pleasant
2021-02-05,Hyderabad,15.7,33.0,45.6,0.0,10.8,Pleasant
2021-02-05,Jaisalmer,8.1,32.6,26.5,0.0,12.4,Partly Cloudy
2021-02-05,Jodhpur,10.8,28.6,50.9,0.0,14.8,Clear
2021-02-05,Kochi,21.7,26.2,83.5,0.0,15.6,Clear
2021-02-05,Kolkata,13.6,27.3,71.3,0.0,6.9,Pleasant
2021-02-05,Leh,-10.7,-3.4,37.5,0.8,11.3,Light Rain
2021-02-05,Mumbai,15.7,31.4,67.0,0.0,12.7,Clear
2021-02-05,Pune,12.5,32.6,33.3,0.0,11.7,Pleasant
2021-02-05,Shimla,3.6,10.8,65.7,0.0,5.9,Snow
2021-02-05,Srinagar,1.8,11.6,69.7,0.0,6.9,Snow
2021-02-06,Ahmedabad,9.8,28.0,45.7,0.0,13.8,Warm
2021-02-06,Bangalore,17.7,31.5,55.6,0.0,14.8,Partly Cloudy
2021-02-06,Bikaner,6.0,28.7,36.8,0.0,17.8,Clear
2021-02-06,Chennai,19.4,34.1,73.8,1.2,15.7,Drizzle
2021-02-06,Darjeeling,2.7,12.1,76.2,0.4,13.7,Drizzle
2021-02-06,Delhi,10.8,23.0,78.1,0.0,10.6,Clear
2021-02-06,Hyderabad,18.3,30.8,58.3,1.3,14.2,Drizzle
2021-02-06,Jaisalmer,6.1,29.0,34.0,0.0,13.2,Clear
2021-02-06,Jodhpur,10.7,25.9,51.1,0.0,11.6,Partly Cloudy
2021-02-06,Kochi,23.6,28.8,68.2,1.8,7.7,Drizzle
2021-02-06,Kolkata,16.7,28.4,74.2,0.0,14.9,Clear
2021-02-06,Leh,-10.3,-3.3,38.4,0.0,12.7,Snow
2021-02-06,Mumbai,17.4,33.1,65.0,0.0,7.4,Clear
2021-02-06,Pune,14.6,36.9,46.5,0.0,12.2,Warm
2021-02-06,Shimla,-0.1,12.8,51.3,13.6,13.0,Rainy
2021-02-06,Srinagar,-0.5,8.6,71.1,0.0,5.6,Cloudy
2021-02-07,Ahmedabad,11.3,31.2,56.1,0.0,17.6,Pleasant
2021-02-07,Bangalore,15.8,33.7,53.7,0.0,15.1,Clear
2021-02-07,Bikaner,13.4,21.3,40.3,0.0,8.7,Sunny
2021-02-07,Chennai,22.7,31.7,83.7,0.0,14.4,Partly Cloudy
2021-02-07,Darjeeling,6.6,12.5,46.5,2.7,9.6,Light Rain
2021-02-07,Delhi,10.3,28.9,77.5,0.0,5.7,Pleasant
2021-02-07,Hyderabad,16.9,30.1,59.0,0.0,4.5,Clear
2021-02-07,Jaisalmer,6.6,27.7,50.4,0.0,10.4,Partly Cloudy
2021-02-07,Jodhpur,10.4,28.0,56.7,0.0,12.0,Clear
2021-02-07,Kochi,23.1,30.3,65.3,0.0,12.1,Clear
2021-02-07,Kolkata,18.6,31.6,60.3,0.0,7.9,Pleasant
2021-02-07,Leh,-15.1,-2.7,45.0,0.0,13.9,Snow
2021-02-07,Mumbai,19.2,30.6,68.7,0.0,14.4,Hot
2021-02-07,Pune,12.6,32.1,38.2,0.0,4.8,Clear
2021-02-07,Shimla,0.8,9.6,63.3,0.0,13.8,Rainy
2021-02-07,Srinagar,-1.3,7.8,82.8,6.8,8.2,Light Rain
2021-02-08,Ahmedabad,14.3,34.2,35.8,0.0,10.9,Warm
2021-02-08,Bangalore,14.5,32.6,45.0,0.0,13.8,Pleasant
2021-02-08,Bikaner,10.0,26.4,48.0,0.0,11.3,Partly Cloudy
2021-02-08,Chennai,22.0,29.3,61.0,0.3,16.9,Light Rain
2021-02-08,Darjeeling,1.6,12.3,70.1,1.2,10.4,Drizzle
2021-02-08,Delhi,12.7,21.8,63.1,1.9,14.4,Drizzle
2021-02-08,Hyderabad,16.7,29.4,41.0,0.0,12.2,Warm
2021-02-08,Jaisalmer,9.6,26.2,62.2,0.0,17.4,Partly Cloudy
2021-02-08,Jodhpur,10.7,25.5,30.1,0.4,6.4,Drizzle
2021-02-08,Kochi,26.3,32.2,75.6,0.4,13.2,Light Rain
2021-02-08,Kolkata,15.4,27.7,42.3,0.0,6.2,Clear
2021-02-08,Leh,-12.5,-0.6,30.4,0.0,9.0,Snow
2021-02-08,Mumbai,17.2,28.5,46.1,0.0,14.0,Clear
2021-02-08,Pune,13.3,34.2,33.2,0.0,13.2,Pleasant
2021-02-08,Shimla,-0.3,13.3,67.5,16.6,9.3,Rainy
2021-02-08,Srinagar,-0.1,7.3,58.2,7.3,9.7,Drizzle
2021-02-09,Ahmedabad,12.0,32.2,42.1,0.0,11.7,Warm
2021-02-09,Bangalore,15.9,28.6,44.1,0.0,4.0,Pleasant
2021-02-09,Bikaner,12.5,28.8,51.1,0.0,7.7,Sunny
2021-02-09,Chennai,22.7,28.8,70.8,0.0,9.2,Partly Cloudy
2021-02-09,Darjeeling,4.1,13.1,66.5,0.0,9.4,Foggy
2021-02-09,Delhi,7.7,27.3,48.2,0.0,14.5,Partly Cloudy
2021-02-09,Hyderabad,12.8,36.0,54.5,0.0,8.9,Clear
2021-02-09,Jaisalmer,10.9,24.6,46.0,0.9,12.6,Drizzle
2021-02-09,Jodhpur,9.3,26.8,42.5,0.0,13.4,Partly Cloudy
2021-02-09,Kochi,25.8,30.9,77.5,0.0,13.9,Humid
2021-02-09,Kolkata,18.2,28.8,69.7,2.0,12.8,Drizzle
2021-02-09,Leh,-15.4,-0.3,30.6,1.4,12.7,Drizzle
2021-02-09,Mumbai,13.8,33.0,65.9,0.0,7.2,Hot
2021-02-09,Pune,11.4,28.5,35.0,0.0,11.8,Warm
2021-02-09,Shimla,-1.8,6.6,69.1,4.2,19.6,Drizzle
2021-02-09,Srinagar,-1.4,7.5,63.9,0.5,11.2,Drizzle
2021-02-10,Ahmedabad,12.5,39.6,58.7,0.0,10.9,Warm
2021-02-10,Bangalore,17.4,32.3,59.1,1.2,9.5,Light Rain
2021-02-10,Bikaner,11.6,26.0,49.4,0.0,13.0,Sunny
2021-02-10,Chennai,21.7,32.0,73.6,0.0,18.9,Sunny
2021-02-10,Darjeeling,0.3,14.2,61.0,0.0,10.1,Cloudy
2021-02-10,Delhi,6.1,21.3,62.1,0.0,8.5,Pleasant
2021-02-10,Hyderabad,17.9,33.1,51.0,0.7,12.2,Drizzle
2021-02-10,Jaisalmer,11.6,26.3,27.4,0.0,9.1,Clear
2021-02-10,Jodhpur,11.3,27.1,33.6,0.0,8.5,Sunny
2021-02-10,Kochi,26.2,32.9,78.7,0.0,8.5,Drizzle
2021-02-10,Kolkata,17.7,24.9,64.8,0.0,5.7,Pleasant
2021-02-10,Leh,-9.9,0.7,47.6,0.0,13.1,Snow
2021-02-10,Mumbai,18.4,30.6,61.3,0.0,12.0,Sunny
2021-02-10,Pune,13.9,34.2,27.2,0.0,6.0,Pleasant
2021-02-10,Shimla,-1.2,8.8,62.9,0.0,10.9,Cloudy
2021-02-10,Srinagar,-4.1,9.4,59.4,3.5,7.1,Light Rain
2021-02-11,Ahmedabad,14.9,29.6,45.1,0.0,10.8,Pleasant
2021-02-11,Bangalore,15.5,28.1,46.0,0.0,13.0,Pleasant
2021-02-11,Bikaner,10.1,25.0,47.1,0.0,10.1,Sunny
2021-02-11,Chennai,21.9,31.5,70.9,0.0,17.7,Sunny
2021-02-11,Darjeeling,3.6,13.7,72.5,0.0,6.6,Foggy
2021-02-11,Delhi,7.6,20.6,56.4,0.0,13.0,Partly Cloudy
2021-02-11,Hyderabad,19.0,31.7,47.0,0.9,11.8,Light Rain
2021-02-11,Jaisalmer,10.4,25.5,40.6,0.0,8.9,Partly Cloudy
2021-02-11,Jodhpur,10.6,30.4,46.4,0.0,15.1,Sunny
2021-02-11,Kochi,25.3,31.8,74.2,0.0,11.3,Clear
2021-02-11,Kolkata,17.7,29.1,66.7,2.2,21.8,Drizzle
2021-02-11,Leh,-11.9,0.3,53.7,1.0,11.7,Light Rain
2021-02-11,Mumbai,17.4,34.5,49.0,0.0,10.3,Hot
2021-02-11,Pune,13.2,30.8,43.5,0.0,15.3,Pleasant
2021-02-11,Shimla,3.6,9.8,57.5,0.0,12.0,Cloudy
2021-02-11,Srinagar,-3.6,7.1,62.3,7.2,5.7,Drizzle
2021-02-12,Ahmedabad,15.7,31.5,57.7,0.0,11.9,Warm
2021-02-12,Bangalore,15.4,25.6,63.6,2.7,8.2,Light Rain
2021-02-12,Bikaner,10.8,27.9,46.7,0.0,16.0,Partly Cloudy
2021-02-12,Chennai,21.2,30.7,79.7,0.0,19.3,Sunny
2021-02-12,Darjeeling,4.4,12.1,65.9,0.0,8.3,Partly Cloudy
2021-02-12,Delhi,11.0,25.2,48.6,0.0,12.5,Clear
2021-02-12,Hyderabad,18.9,34.4,56.6,0.0,12.1,Pleasant
2021-02-12,Jaisalmer,4.8,25.6,42.6,0.0,15.0,Clear
2021-02-12,Jodhpur,15.1,27.8,40.8,1.3,12.1,Drizzle
2021-02-12,Kochi,22.0,30.2,77.5,0.1,9.9,Drizzle
2021-02-12,Kolkata,16.1,28.4,69.9,0.0,5.4,Warm
2021-02-12,Leh,-14.7,-3.6,32.8,0.0,12.4,Clear
2021-02-12,Mumbai,19.8,30.4,56.2,0.0,12.1,Sunny
2021-02-12,Pune,12.6,33.1,43.6,0.0,10.9,Clear
2021-02-12,Shimla,2.7,11.6,57.4,0.0,11.6,Rainy
2021-02-12,Srinagar,-0.5,10.7,73.2,0.0,6.8,Cloudy
2021-02-13,Ahmedabad,16.0,28.2,47.2,0.0,6.8,Clear
2021-02-13,Bangalore,13.7,31.9,58.1,0.0,9.2,Partly Cloudy
2021-02-13,Bikaner,11.1,28.8,40.1,0.0,8.1,Partly Cloudy
2021-02-13,Chennai,22.4,30.7,70.5,0.6,20.4,Light Rain
2021-02-13,Darjeeling,0.4,10.1,74.5,0.0,12.8,Partly Cloudy
2021-02-13,Delhi,8.5,24.9,49.0,0.0,11.0,Pleasant
2021-02-13,Hyderabad,16.2,26.5,46.3,0.0,7.0,Pleasant
2021-02-13,Jaisalmer,13.9,26.8,34.1,0.0,11.4,Clear
2021-02-13,Jodhpur,13.5,25.5,40.3,0.0,15.4,Sunny
2021-02-13,Kochi,27.0,35.3,73.0,0.0,12.1,Humid
2021-02-13,Kolkata,15.9,27.8,63.4,3.7,11.9,Drizzle
2021-02-13,Leh,-9.8,-2.9,49.7,0.0,15.8,Clear
2021-02-13,Mumbai,18.4,30.1,64.2,4.0,8.7,Light Rain
2021-02-13,Pune,14.2,26.8,42.4,0.0,15.1,Warm
2021-02-13,Shimla,0.6,12.1,62.3,0.0,12.1,Rainy
2021-02-13,Srinagar,0.1,12.7,69.9,0.0,12.8,Cloudy
2021-02-14,Ahmedabad,16.6,29.1,46.3,0.0,11.6,Warm
2021-02-14,Bangalore,16.7,32.0,64.0,0.0,7.2,Pleasant
2021-02-14,Bikaner,6.3,26.4,47.4,0.0,11.3,Partly Cloudy
2021-02-14,Chennai,19.9,32.1,64.8,0.0,19.9,Hot
2021-02-14,Darjeeling,2.6,9.7,77.6,1.5,8.3,Light Rain
2021-02-14,Delhi,8.3,21.9,60.7,0.0,11.4,Clear
2021-02-14,Hyderabad,19.3,28.4,52.2,0.0,12.9,Pleasant
2021-02-14,Jaisalmer,11.0,28.3,36.5,0.0,8.8,Clear
2021-02-14,Jodhpur,10.8,31.9,49.3,0.0,8.4,Clear
2021-02-14,Kochi,24.4,29.6,68.3,0.0,13.7,Humid
