product_id,product_name,category,price,stock_quantity
647,Tablet recusandae,Electronics,8.75,491
648,Tablet magni,Electronics,460.89,237
649,Tablet ducimus,Electronics,353.61,214
650,Tablet quos,Electronics,1420.72,846
651,Tablet velit,Electronics,8006.77,950
652,Tablet iure,Electronics,2709.33,481
653,Tablet eius,Electronics,334.04,368
654,Tablet illum,Electronics,95.09,322
655,Tablet dicta,Electronics,23733.62,850
656,Tablet veniam,Electronics,546.45,824
657,Tablet veritatis,Electronics,510.56,902
658,Tablet quod,Electronics,482.23,243
659,Tablet dolores,Electronics,672.99,238
660,Tablet dolore,Electronics,402.65,34
661,Tablet esse,Electronics,211.48,685
662,Tablet consequuntur,Electronics,220.15,207
663,Tablet quasi,Electronics,476.03,418
664,Tablet iure,Electronics,221.29,346
665,Tablet non,Electronics,171.63,295
666,Tablet officia,Electronics,586.55,895
667,Tablet saepe,Electronics,341.09,81
668,Tablet autem,Electronics,4772.37,1000
669,Tablet eveniet,Electronics,9.38,801
670,Tablet minima,Electronics,2570.53,295
671,Tablet ipsam,Electronics,3241.32,369
672,Tablet ducimus,Electronics,22.3,666
673,Tablet odit,Electronics,299.04,531
674,Tablet est,Electronics,286.42,419
675,Tablet explicabo,Electronics,60.54,705
676,Tablet officia,Electronics,155.69,873
677,Tablet at,Electronics,94.51,559
678,Tablet aut,Electronics,6925.83,349
679,Tablet reiciendis,Electronics,2034.74,971
680,Tablet eligendi,Electronics,3367.55,38
681,Tablet eveniet,Electronics,1476.04,128
682,Tablet dicta,Electronics,91.93,908
683,Tablet vitae,Electronics,227.65,277
684,Tablet error,Electronics,1041.76,192
685,Tablet suscipit,Electronics,79.95,604
686,Tablet maiores,Electronics,1456.96,995
687,Tablet quas,Electronics,348.67,281
688,Tablet at,Electronics,284.97,49
689,Tablet quod,Electronics,1452.51,121
690,Tablet architecto,Electronics,973.6,620
691,Tablet aut,Electronics,290.95,454
692,Tablet veniam,Electronics,2845.81,363
693,Tablet vero,Electronics,98.79,756
694,Tablet quae,Electronics,1259.55,815
695,Tablet ducimus,Electronics,1217.14,331
696,Tablet tenetur,Electronics,314.28,456
697,Tablet nihil,Electronics,815.51,630
698,Tablet sapiente,Electronics,76.55,533
699,Tablet harum,Electronics,1999.49,128
700,Tablet rerum,Electronics,378.89,404
701,Tablet temporibus,Electronics,228.27,931
702,Tablet ex,Electronics,2411.78,600
703,Tablet qui,Electronics,173.83,204
704,Tablet commodi,Electronics,60.46,270
705,Tablet ratione,Electronics,48.41,55
706,Tablet totam,Electronics,1240.94,735
707,Tablet vitae,Electronics,73.26,456
708,Tablet possimus,Electronics,6952.1,11
709,Tablet quidem,Electronics,22.01,542
710,Tablet odit,Electronics,6369.6,957
711,Tablet maiores,Electronics,686.18,835
712,Tablet dignissimos,Electronics,432.48,561
713,Tablet enim,Electronics,220.79,713
714,Tablet praesentium,Electronics,909.88,746
715,Tablet omnis,Electronics,472.56,972
716,Tablet ipsum,Electronics,2616.42,769
717,Tablet accusamus,Electronics,593.45,764
718,Tablet dolore,Electronics,626.44,696
719,Tablet dolores,Electronics,289.8,211
720,Tablet tempora,Electronics,459.06,382
721,Smart Watch perspiciatis,Electronics,793.39,451
722,Smart Watch animi,Electronics,38.45,81
723,Smart Watch perferendis,Electronics,66.18,981
724,Smart Watch eveniet,Electronics,1524.63,690
725,Smart Watch eos,Electronics,646.07,952
726,Smart Watch neque,Electronics,379.42,348
727,Smart Watch nulla,Electronics,514.02,648
728,Smart Watch occaecati,Electronics,842.17,331
729,Smart Watch sed,Electronics,222.51,689
730,Smart Watch consequatur,Electronics,155.58,878
731,Smart Watch ab,Electronics,670.74,137
732,Smart Watch at,Electronics,115.24,747
733,Smart Watch quidem,Electronics,922.41,931
734,Smart Watch eaque,Electronics,38.89,317
735,Smart Watch aut,Electronics,2341.02,529
736,Smart Watch corporis,Electronics,1015.87,326
737,Smart Watch pariatur,Electronics,734.11,692
738,Smart Watch laudantium,Electronics,2183.41,428
739,Smart Watch totam,Electronics,6080.36,344
740,Smart Watch porro,Electronics,2289.67,422
741,Smart Watch nulla,Electronics,31.6,723
742,Smart Watch sed,Electronics,73.35,312
743,Smart Watch expedita,Electronics,195.86,577
744,Smart Watch repellendus,Electronics,519.96,140
745,Smart Watch similique,Electronics,1086.91,206
746,Smart Watch ipsa,Electronics,168.34,440
747,Smart Watch mollitia,Electronics,661.66,690
748,Smart Watch debitis,Electronics,161.02,972
749,Smart Watch velit,Electronics,199.8,398
750,Smart Watch amet,Electronics,60.62,703
751,Smart Watch doloremque,Electronics,125.18,776
752,Smart Watch eaque,Electronics,65.83,934
753,Smart Watch placeat,Electronics,115.68,188
754,Smart Watch ipsum,Electronics,2428.6,640
755,Smart Watch maiores,Electronics,120.36,592
756,Smart Watch aut,Electronics,25930.66,318
757,Smart Watch voluptatibus,Electronics,1047.94,425
758,Smart Watch sapiente,Electronics,659.75,571
759,Smart Watch sunt,Electronics,137.97,863
760,Smart Watch molestias,Electronics,1429.49,10
761,Smart Watch est,Electronics,210.85,321
762,Smart Watch ex,Electronics,600.42,303
763,Smart Watch laboriosam,Electronics,23265.69,225
764,Smart Watch aliquid,Electronics,432.9,450
765,Smart Watch odio,Electronics,2803.2,814
766,Smart Watch numquam,Electronics,174.14,603
767,Smart Watch animi,Electronics,474.44,631
768,Smart Watch tempora,Electronics,7121.04,680
769,Smart Watch excepturi,Electronics,195.23,339
770,Smart Watch iusto,Electronics,7580.09,486
771,Smart Watch numquam,Electronics,1445.54,462
772,Smart Watch iste,Electronics,215.06,462
773,Smart Watch voluptas,Electronics,1291.06,701
774,Smart Watch quia,Electronics,2150.47,228
775,Smart Watch sequi,Electronics,1270.7,533
776,Smart Watch non,Electronics,47.43,494
777,Smart Watch quam,Electronics,167.99,822
778,Smart Watch molestias,Electronics,344.93,932
779,Smart Watch eveniet,Electronics,447.18,992
780,Smart Watch iure,Electronics,1268.53,825
781,Smart Watch excepturi,Electronics,652.73,763
782,Smart Watch error,Electronics,67.46,183
783,Smart Watch doloribus,Electronics,884.4,684
784,Smart Watch explicabo,Electronics,1249.48,96
785,Smart Watch ipsum,Electronics,1157.82,300
786,Smart Watch impedit,Electronics,2529.51,537
787,Smart Watch non,Electronics,1746.71,689
788,Smart Watch libero,Electronics,995.63,658
789,Smart Watch quaerat,Electronics,450.05,644
790,Smart Watch mollitia,Electronics,41.4,353
791,Smart Watch excepturi,Electronics,952.45,105
792,Smart Watch tempora,Electronics,682.76,848
793,Smart Watch qui,Electronics,751.43,984
794,Smart Watch non,Electronics,73.66,779
795,Smart Watch dolores,Electronics,98.79,250
796,Smart Watch eveniet,Electronics,2426.82,698
797,Smart Watch nemo,Electronics,471.2,327
798,Smart Watch impedit,Electronics,1389.72,240
799,Smart Watch maiores,Electronics,521.7,835
800,Smart Watch consequatur,Electronics,522.82,213
801,Smart Watch ea,Electronics,2042.71,160
802,Smart Watch fuga,Electronics,230.57,35
803,Smart Watch illum,Electronics,577.55,57
804,Smart Watch consequatur,Electronics,249.93,260
805,Smart Watch velit,Electronics,260.57,496
806,Smart Watch vero,Electronics,314.46,635
807,Smart Watch voluptatum,Electronics,697.71,880
808,Smart Watch repellat,Electronics,243.83,796
809,Smart Watch repellendus,Electronics,3288.68,84
810,Smart Watch occaecati,Electronics,130.67,476
811,Smart Watch id,Electronics,377.78,434
812,Smart Watch accusantium,Electronics,258.53,917
813,Smart Watch non,Electronics,4381.19,654
814,Smart Watch quasi,Electronics,671.45,599
815,Smart Watch non,Electronics,2350.48,209
816,Smart Watch fugit,Electronics,53.85,745
817,Smart Watch quidem,Electronics,746.34,723
818,Smart Watch modi,Electronics,1898.95,403
819,Smart Watch molestias,Electronics,565.68,516
820,Smart Watch modi,Electronics,2472.11,419
821,Smart Watch suscipit,Electronics,230.14,259
822,Smart Watch culpa,Electronics,4140.74,161
823,Smart Watch magnam,Electronics,15724.19,681
824,Smart Watch beatae,Electronics,290.14,714
825,Smart Watch suscipit,Electronics,256.3,15
826,Smart Watch quia,Electronics,4423.49,924
827,Smart Watch nihil,Electronics,5345.26,778
828,Smart Watch ad,Electronics,228.22,891
829,Smart Watch corporis,Electronics,266.22,798
830,Smart Watch expedita,Electronics,327.65,916
831,Smart Watch mollitia,Electronics,66.55,119
832,Smart Watch nemo,Electronics,126.04,807
833,Smart Watch quas,Electronics,110.87,445
834,Smart Watch laborum,Electronics,158.05,234
835,Smart Watch id,Electronics,474.65,190
836,Smart Watch a,Electronics,710.47,833
837,Smart Watch saepe,Electronics,5117.18,990
838,Smart Watch ipsa,Electronics,111.84,722
839,Smart Watch inventore,Electronics,2188.76,540
840,Smart Watch ducimus,Electronics,362.72,485
841,USB Cable non,Electronics,464.25,61
842,USB Cable temporibus,Electronics,1375.86,580
843,USB Cable quas,Electronics,92.81,265
844,USB Cable velit,Electronics,887.34,949
845,USB Cable ipsam,Electronics,641.81,878
846,USB Cable maiores,Electronics,1046.58,134
847,USB Cable nobis,Electronics,771.52,477
848,USB Cable sequi,Electronics,19881.77,146
849,USB Cable consequatur,Electronics,192.1,830
850,USB Cable cum,Electronics,225.45,485
851,USB Cable consequuntur,Electronics,196.35,693
852,USB Cable quod,Electronics,217.32,553
853,USB Cable sapiente,Electronics,192.2,582
854,USB Cable laboriosam,Electronics,2975.4,619
855,USB Cable natus,Electronics,4210.62,334
856,USB Cable magnam,Electronics,212.4,982
857,USB Cable qui,Electronics,143.46,783
858,USB Cable esse,Electronics,1014.07,922
859,USB Cable nihil,Electronics,218.39,463
860,USB Cable explicabo,Electronics,1292.08,637
861,USB Cable dignissimos,Electronics,677.9,844
862,USB Cable id,Electronics,51.47,746
863,USB Cable repellendus,Electronics,5094.24,923
864,USB Cable sit,Electronics,7394.0,526
865,USB Cable adipisci,Electronics,199.42,446
866,USB Cable minima,Electronics,279.51,860
867,USB Cable rerum,Electronics,767.71,938
868,USB Cable maxime,Electronics,825.75,571
869,USB Cable dolor,Electronics,1342.68,466
870,USB Cable eos,Electronics,10197.67,928
871,USB Cable provident,Electronics,383.44,172
872,USB Cable explicabo,Electronics,150.98,771
873,USB Cable eligendi,Electronics,63.16,892
874,USB Cable repudiandae,Electronics,167.04,496
875,USB Cable sunt,Electronics,475.76,470
876,USB Cable cupiditate,Electronics,7379.38,275
877,USB Cable dicta,Electronics,230.03,779
878,USB Cable vitae,Electronics,699.45,263
879,USB Cable odio,Electronics,487.83,870
880,USB Cable sunt,Electronics,2972.62,662
881,USB Cable laboriosam,Electronics,22137.02,293
882,USB Cable alias,Electronics,225.5,794
883,USB Cable iure,Electronics,239.95,806
884,USB Cable odit,Electronics,2394.31,543
885,USB Cable ex,Electronics,1390.54,506
886,USB Cable magni,Electronics,7979.8,651
887,USB Cable ipsum,Electronics,1200.51,254
888,USB Cable architecto,Electronics,291.68,291
889,USB Cable voluptatem,Electronics,1212.68,460
890,USB Cable minima,Electronics,2637.7,89
891,USB Cable inventore,Electronics,1711.85,740
892,USB Cable placeat,Electronics,1070.11,302
893,USB Cable quia,Electronics,2476.55,250
894,USB Cable quasi,Electronics,2888.67,288
895,USB Cable corporis,Electronics,3975.26,353
896,USB Cable earum,Electronics,1323.02,337
897,USB Cable error,Electronics,389.14,924
898,USB Cable quibusdam,Electronics,623.08,563
899,USB Cable asperiores,Electronics,3054.5,92
900,USB Cable sed,Electronics,146.82,151
901,USB Cable voluptatem,Electronics,869.24,164
902,USB Cable ipsum,Electronics,277.16,246
903,USB Cable quia,Electronics,522.03,402
904,USB Cable dolorum,Electronics,3402.57,720
905,USB Cable quas,Electronics,665.98,166
906,USB Cable a,Electronics,536.07,733
907,USB Cable ipsa,Electronics,65.03,229
908,USB Cable deleniti,Electronics,1531.48,75
909,USB Cable in,Electronics,1316.63,434
910,USB Cable ad,Electronics,12829.34,427
911,USB Cable et,Electronics,315.12,348
912,USB Cable earum,Electronics,694.6,565
913,USB Cable repellat,Electronics,726.82,487
914,USB Cable tempora,Electronics,5328.3,435
915,USB Cable molestias,Electronics,433.4,73
916,USB Cable corporis,Electronics,759.86,221
917,USB Cable doloribus,Electronics,1244.45,862
918,USB Cable tenetur,Electronics,661.51,440
919,USB Cable placeat,Electronics,255.94,408
920,USB Cable nostrum,Electronics,668.97,936
921,USB Cable rem,Electronics,2502.53,798
922,USB Cable magnam,Electronics,107.21,608
923,USB Cable quidem,Electronics,610.37,978
924,USB Cable dignissimos,Electronics,174.94,722
925,USB Cable reiciendis,Electronics,3002.43,30
926,USB Cable unde,Electronics,50.9,887
927,USB Cable modi,Electronics,216.2,911
928,USB Cable ad,Electronics,880.44,793
929,USB Cable repellendus,Electronics,5233.81,599
930,USB Cable minus,Electronics,453.04,399
931,USB Cable quae,Electronics,217.42,498
932,USB Cable suscipit,Electronics,8403.0,16
933,USB Cable similique,Electronics,56.97,975
934,USB Cable facere,Electronics,18.47,370
935,USB Cable incidunt,Electronics,967.42,315
936,USB Cable commodi,Electronics,235.46,781
937,USB Cable impedit,Electronics,108.07,409
938,USB Cable hic,Electronics,1446.85,883
939,USB Cable esse,Electronics,720.76,923
940,USB Cable cum,Electronics,214.54,986
941,USB Cable inventore,Electronics,73.27,865
942,USB Cable cum,Electronics,1850.65,439
943,USB Cable aperiam,Electronics,1325.98,561
944,USB Cable optio,Electronics,430.89,775
945,USB Cable autem,Electronics,7978.96,762
946,USB Cable repudiandae,Electronics,100.43,569
947,USB Cable explicabo,Electronics,50.72,829
948,USB Cable laudantium,Electronics,177.11,627
949,USB Cable aperiam,Electronics,466.95,929
950,USB Cable nisi,Electronics,720.26,235
951,USB Cable ducimus,Electronics,348.19,509
952,USB Cable assumenda,Electronics,847.84,234
953,USB Cable nihil,Electronics,76.5,289
954,USB Cable voluptatem,Electronics,4360.12,456
955,USB Cable excepturi,Electronics,442.03,507
956,USB Cable incidunt,Electronics,2671.92,39
957,USB Cable debitis,Electronics,836.06,408
958,USB Cable veritatis,Electronics,992.01,354
959,USB Cable nisi,Electronics,1175.28,694
960,USB Cable nostrum,Electronics,978.65,705
961,T-Shirt tempora,Clothing,1311.19,827
962,T-Shirt quis,Clothing,3671.43,424
963,T-Shirt minus,Clothing,671.42,751
964,T-Shirt labore,Clothing,1448.25,179
965,T-Shirt modi,Clothing,437.03,870
966,T-Shirt quisquam,Clothing,4336.33,488
967,T-Shirt architecto,Clothing,181.28,951
968,T-Shirt laborum,Clothing,7450.37,140
969,T-Shirt omnis,Clothing,470.77,647
970,T-Shirt porro,Clothing,58.47,556
971,T-Shirt modi,Clothing,605.93,37
972,T-Shirt ut,Clothing,180.01,938
973,T-Shirt optio,Clothing,1764.41,413
974,T-Shirt hic,Clothing,187.86,616
975,T-Shirt quo,Clothing,256.04,587
976,T-Shirt omnis,Clothing,29.38,688
977,T-Shirt vitae,Clothing,253.7,37
978,T-Shirt dolor,Clothing,13.18,95
979,T-Shirt impedit,Clothing,46.47,668
980,T-Shirt ratione,Clothing,1564.36,448
981,T-Shirt aut,Clothing,1625.07,148
982,T-Shirt non,Clothing,946.52,897
983,T-Shirt ab,Clothing,117.23,482
984,T-Shirt distinctio,Clothing,465.47,196
985,T-Shirt tempora,Clothing,497.31,61
986,T-Shirt debitis,Clothing,87.98,276
987,T-Shirt voluptatibus,Clothing,4768.11,398
988,T-Shirt occaecati,Clothing,1864.32,345
989,T-Shirt adipisci,Clothing,358.94,226
990,T-Shirt consequatur,Clothing,520.58,475
991,T-Shirt veritatis,Clothing,683.47,344
992,T-Shirt placeat,Clothing,23.38,355
993,T-Shirt ipsum,Clothing,345.1,789
994,T-Shirt magnam,Clothing,179.76,910
995,T-Shirt quisquam,Clothing,111.29,398
996,T-Shirt tempora,Clothing,327.98,294
997,T-Shirt error,Clothing,7414.09,780
998,T-Shirt harum,Clothing,1307.5,984
999,T-Shirt qui,Clothing,212.27,861
1000,T-Shirt aspernatur,Clothing,1180.25,441
1001,T-Shirt repudiandae,Clothing,4079.14,268
1002,T-Shirt esse,Clothing,2001.31,864
1003,T-Shirt libero,Clothing,546.78,93
1004,T-Shirt atque,Clothing,189.46,491
1005,T-Shirt nemo,Clothing,1425.02,29
1006,T-Shirt dolorum,Clothing,902.2,777
1007,T-Shirt et,Clothing,1914.86,562
1008,T-Shirt consequuntur,Clothing,1296.43,63
1009,T-Shirt error,Clothing,2413.75,984
1010,T-Shirt ducimus,Clothing,224.02,368
1011,T-Shirt eius,Clothing,3607.24,239
1012,T-Shirt occaecati,Clothing,672.5,675
1013,T-Shirt recusandae,Clothing,11242.98,80
1014,T-Shirt blanditiis,Clothing,177.83,809
1015,T-Shirt nulla,Clothing,6758.48,990
1016,T-Shirt facere,Clothing,672.82,677
1017,T-Shirt iste,Clothing,188.2,51
1018,T-Shirt tenetur,Clothing,241.96,782
1019,T-Shirt at,Clothing,309.23,41
1020,T-Shirt totam,Clothing,944.69,982
1021,T-Shirt et,Clothing,1095.39,263
1022,T-Shirt nisi,Clothing,211.46,214
1023,T-Shirt recusandae,Clothing,482.06,869
1024,T-Shirt inventore,Clothing,12431.81,30
1025,T-Shirt similique,Clothing,6673.65,646
1026,T-Shirt occaecati,Clothing,962.08,166
1027,T-Shirt ipsam,Clothing,529.33,254
1028,T-Shirt qui,Clothing,598.64,139
1029,T-Shirt in,Clothing,1254.99,494
1030,T-Shirt sed,Clothing,107.82,695
